gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,avg_monthly_spend,n_services,tenure_bucket_1-2y,tenure_bucket_2-4y,tenure_bucket_4-6y,Churn,customerID,sentiment,sentiment_confidence,satisfaction_score,sentiment_negative,sentiment_neutral,sentiment_positive,emotion_satisfaction,emotion_calm,emotion_frustration,emotion_anger,emotion_anxiety,emotion_disappointment,topic_payment_problem,topic_refund_request,topic_subscription_cancellation,topic_security_concern,topic_login_issue,topic_bug_report,topic_performance_issue,topic_data_sync_issue,topic_feature_request,topic_account_suspension
1,0,0,0,1,1,0,45.3,45.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45.3,0,False,False,False,1,5552-ZNFSJ,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,15,1,0,19.4,289.3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,19.28666666666667,0,True,False,False,1,2223-KAGMX,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,0,23,1,1,90.45,2117.25,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,92.05434782608695,2,True,False,False,0,6507-ZJSUR,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,1,1,45,1,1,105.15,4730.9,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,105.1311111111111,4,False,True,False,0,9408-HRXRK,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,1,1,24,1,0,83.15,2033.05,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,84.71041666666666,2,True,False,False,0,5593-SUAOO,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,11,1,0,90.15,987.95,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,89.81363636363636,2,False,False,False,1,7321-PKUYW,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,0,45.05,45.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,45.05,0,False,False,False,1,2833-SLKDQ,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,56,1,0,103.2,5744.35,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,102.57767857142858,4,False,False,True,0,6766-HFKLA,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,1,1,0,75.8,75.8,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,75.8,1,False,False,False,1,7595-EUIVN,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,1,1,0,19.45,19.45,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,19.45,0,False,False,False,0,7617-EYGLW,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,7,1,1,79.3,523.15,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,74.73571428571428,1,False,False,False,1,2026-TGDHM,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,1,1,0,55,1,0,88.8,4805.3,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,87.36909090909091,3,False,False,True,0,9220-ZNKJI,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,2,0,1,30.9,59.05,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.525,1,False,False,False,1,4030-VPZBD,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,72,1,1,85.9,6110.75,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,84.87152777777777,5,False,False,True,0,2226-ICFDO,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,45,0,0,34.2,1596.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,35.48,1,False,True,False,0,0723-VSOBE,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,47,1,0,20.15,1046.2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,22.25957446808511,0,False,True,False,0,5529-GIBVH,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,1,0,0,46,1,0,95.25,4424.2,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,96.1782608695652,3,False,True,False,1,4187-CINZD,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,2,1,1,50.3,92.75,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,46.375,1,False,False,False,0,9992-UJOEL,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,2,1,1,80.15,194.55,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,97.275,2,False,False,False,0,4741-WWJQZ,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,12,1,1,51.25,612.1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,51.00833333333333,1,False,False,False,0,6625-UTXEW,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,0,68,1,1,89.6,6127.6,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,90.11176470588236,2,False,False,True,1,6818-WOBHJ,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,69,1,1,95.2,6671.7,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,96.69130434782608,3,False,False,True,0,6244-BESBM,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,1,0,1,56,1,0,94.8,5264.3,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,94.00535714285716,3,False,False,True,0,1004-NOZNR,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,4,1,1,80.25,303.7,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,75.925,1,False,False,False,0,1251-STYSZ,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,64,1,1,76.1,4818.8,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,75.29375,4,False,False,True,0,2612-PHGOX,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,59,1,1,110.15,6448.05,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,109.28898305084746,5,False,False,True,1,2408-TZMJL,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,1,62,1,0,115.55,7159.05,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,115.46854838709676,6,False,False,True,0,8480-PPONV,negative,0.6982085108757019,1.6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,1,63,1,0,24.65,1574.5,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,24.99206349206349,0,False,False,True,0,8780-IHCRN,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,53,0,1,53.6,2879.2,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,54.32452830188679,5,False,False,True,0,4598-ZADCK,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,5,1,0,19.45,86.05,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,17.21,0,False,False,False,0,1257-SXUXQ,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,1,1,0,49,1,1,88.2,4159.45,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,84.88673469387754,3,False,False,True,0,9681-KYGYB,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,1,62,1,1,101.15,6638.35,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,107.0701612903226,3,False,False,True,0,7182-OVLBJ,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,55,1,0,56.8,3112.05,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,56.58272727272728,3,False,False,True,0,5095-ETBRJ,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,0,71,1,1,99.4,7168.25,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,100.9612676056338,5,False,False,True,0,7005-CYUIL,negative,0.6982085108757019,1.6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,1,72,1,1,20.1,1326.25,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,18.42013888888889,0,False,False,True,0,4821-WQOYN,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,36,0,0,60.7,2234.55,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,62.07083333333334,5,False,True,False,0,4730-AWNAU,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,25,1,1,20.95,495.15,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,19.806,0,False,True,False,0,3452-FLHYD,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,0,72,1,1,114.85,8317.95,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,115.52708333333334,6,False,False,True,0,2388-LAESQ,negative,0.8527788519859314,1.29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,36,1,1,19.25,679.8,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,18.883333333333333,0,False,True,False,0,9531-NSBMR,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,1,62.8,62.8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,62.8,2,False,False,False,0,6260-ONULR,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,72,1,1,105.5,7544.0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,104.77777777777776,4,False,False,True,0,4389-UEFCZ,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,59,1,0,19.85,1188.25,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,20.139830508474574,0,False,False,True,0,8711-LOBKY,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,1,1,0,7,1,1,89.5,676.7,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,96.67142857142858,2,False,False,False,1,9134-CEQMF,negative,0.8527788519859314,1.29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,1,0,74.1,74.1,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,74.1,4,False,False,False,0,8985-OOPOS,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,1,30,1,1,107.5,3242.5,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,108.08333333333331,5,False,True,False,0,8800-ZKRFW,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,64,1,0,19.55,1240.15,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,19.37734375,0,False,False,True,0,2616-FLVQC,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,63,1,0,68.8,4111.35,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,65.25952380952381,4,False,False,True,0,9968-FFVVH,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,0,72,1,0,84.45,5899.85,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,81.94236111111111,5,False,False,True,0,3108-PCCGG,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,8,1,0,75.0,632.95,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,79.11875,1,False,False,False,1,7993-PYKOF,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,62,1,0,84.5,5193.2,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,83.76129032258065,5,False,False,True,0,8390-FESFV,negative,0.6982085108757019,1.6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,1,67,1,1,111.2,7530.8,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,112.4,5,False,False,True,0,3022-BEXHZ,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,6,1,0,44.75,270.95,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45.15833333333333,0,False,False,False,1,5027-XWQHA,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,1,70,1,1,80.6,5460.2,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,78.00285714285714,4,False,False,True,0,6248-TKCQV,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,1,0,0,20,1,0,80.7,1614.2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,80.71000000000001,1,True,False,False,0,6729-GDNGC,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,5,1,0,75.6,402.5,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,80.5,0,False,False,False,0,6198-ZFIOJ,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,1,24,0,0,57.6,1367.75,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,56.989583333333336,5,True,False,False,0,5989-OMNJE,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,11,1,1,44.05,483.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,43.97272727272727,0,False,False,False,1,4566-QVRRW,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,72,1,1,110.6,7962.2,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,110.58611111111112,5,False,False,True,0,1291-CUOCY,negative,0.8527788519859314,1.29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,66,1,1,58.2,3810.8,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,57.73939393939394,3,False,False,True,0,9795-SHUHB,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,1,45,1,1,81.0,3533.6,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,78.52444444444444,5,False,True,False,0,3230-IUALN,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,1,69,1,0,19.7,1396.9,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,20.244927536231884,0,False,False,True,0,0042-RLHYP,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,0,15,1,1,85.6,1345.55,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,89.70333333333333,1,True,False,False,1,8519-IMDHU,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,28,1,1,59.55,1646.45,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,58.801785714285714,2,False,True,False,0,4945-RVMTE,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,70,1,0,115.55,8127.6,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,116.10857142857144,6,False,False,True,1,0201-OAMXR,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,36,1,1,75.55,2680.15,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,74.44861111111112,5,False,True,False,0,1866-NXPSP,negative,0.8527788519859314,1.29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,0,0,16,1,1,86.6,1281.0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,80.0625,1,True,False,False,1,3372-KWFBM,negative,0.7856464385986328,1.43,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,18,1,1,85.2,1553.9,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,86.32777777777778,1,True,False,False,1,7831-QGOXH,negative,0.6982085108757019,1.6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,34,1,1,97.65,3207.55,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,94.33970588235294,2,False,True,False,1,6393-WRYZE,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,42,0,1,45.1,2049.05,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,48.786904761904765,3,False,True,False,0,3941-XTSKM,negative,0.8527788519859314,1.29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,48,1,1,70.95,3629.2,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,75.60833333333333,3,False,True,False,0,1661-CZBAU,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,1,0,47,1,1,109.55,5124.55,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,109.03297872340426,5,False,True,False,1,6599-RCLCJ,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,1,1,39,1,1,89.55,3474.45,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,89.08846153846153,3,False,True,False,1,9831-BPFRI,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,1,1,11,1,0,20.9,202.3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,18.39090909090909,0,False,False,False,0,5158-RIVOP,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,7,1,1,19.95,147.5,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,21.071428571428573,0,False,False,False,0,9788-YTFGE,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,3,1,0,24.6,86.35,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,28.78333333333333,0,False,False,False,0,9277-JOOMO,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,8,1,1,66.7,579.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,72.375,3,False,False,False,0,1907-YLNYW,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,1,1,1,1,19.45,19.45,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,19.45,0,False,False,False,1,1725-MIMXW,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,32,1,0,94.8,3131.55,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,97.8609375,4,False,True,False,0,8947-YRTDV,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
