gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,avg_monthly_spend,n_services,tenure_bucket_1-2y,tenure_bucket_2-4y,tenure_bucket_4-6y,Churn,customerID
1,1,0,0,4,0,1,50.95,207.35,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,51.8375,3,False,False,False,0,1636-NTNCO
1,0,0,1,16,1,1,69.1,1083.7,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,67.73125,3,True,False,False,0,3466-WAESX
0,0,1,0,46,0,1,43.95,2007.85,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,43.64891304347826,2,False,True,False,0,9281-PKKZE
1,0,0,1,68,1,1,86.5,5882.75,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,86.51102941176471,5,False,False,True,0,3638-VBZTA
1,0,0,0,38,1,0,69.95,2657.55,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,69.93552631578947,4,False,True,False,0,7459-IMVYU
1,1,1,0,30,1,1,50.4,1527.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,50.916666666666664,1,False,True,False,1,7776-QWNFX
0,1,0,0,5,1,0,78.95,378.4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,75.67999999999999,1,False,False,False,1,6689-TCZHQ
1,0,0,0,17,1,1,90.95,1612.2,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,94.83529411764707,3,True,False,False,0,8563-OYMQY
1,0,1,1,4,1,0,19.9,76.65,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,19.1625,0,False,False,False,0,0754-EEBDC
0,0,0,0,12,1,0,20.15,260.7,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,21.724999999999998,0,False,False,False,0,5777-ZPQNC
1,0,1,1,72,1,1,90.6,6441.85,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,89.4701388888889,6,False,False,True,0,1951-IEYXM
1,0,0,0,3,1,1,92.0,266.8,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,88.93333333333334,2,False,False,False,0,3318-NMQXL
1,0,0,0,56,1,1,94.45,5124.6,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,91.51071428571429,3,False,False,True,1,3143-ILDAL
0,0,0,0,41,1,1,24.85,962.25,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,23.46951219512195,0,False,True,False,0,1022-RKXDR
1,0,0,0,40,0,0,36.0,1382.9,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,34.572500000000005,2,False,True,False,0,2361-FJWNO
0,0,0,0,7,1,1,78.5,571.05,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,81.57857142857142,5,False,False,False,0,2272-UOINI
1,0,0,0,69,1,0,19.95,1399.35,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,20.280434782608694,0,False,False,True,0,8232-UTFOZ
1,0,1,1,7,1,0,20.65,150.0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,21.428571428571427,0,False,False,False,0,3750-YHRYO
0,0,1,1,5,0,1,30.5,167.2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,33.44,1,False,False,False,0,6637-KYRCV
0,0,1,1,72,1,0,106.1,7657.4,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,106.35277777777777,5,False,False,True,0,5668-MEISB
1,0,1,1,44,1,1,20.5,865.05,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,19.660227272727273,0,False,True,False,0,0129-QMPDR
0,0,0,0,65,1,1,95.5,6153.85,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,94.6746153846154,3,False,False,True,0,7188-CBBBA
0,0,0,0,3,1,0,64.6,174.2,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,58.06666666666666,2,False,False,False,0,5356-CSVSQ
1,0,0,0,24,1,1,51.1,1269.6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,52.9,1,True,False,False,0,3221-CJMSG
0,0,0,0,44,1,1,84.8,3862.55,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,87.78522727272728,2,False,True,False,1,4720-VSTSI
0,1,1,0,72,1,0,89.1,6352.4,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,88.22777777777777,6,False,False,True,0,3219-JQRSL
1,0,0,0,24,1,0,54.95,1348.5,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,56.1875,2,True,False,False,0,2801-NISEI
1,0,0,0,1,1,0,50.9,50.9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,50.9,1,False,False,False,1,3946-MHCZW
1,0,1,0,22,1,1,20.45,471.55,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,21.43409090909091,0,True,False,False,0,4623-ZKHLY
1,0,1,1,70,1,1,85.95,5931.75,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,84.73928571428571,5,False,False,True,0,6732-VAILE
1,0,1,1,25,1,0,60.35,1404.65,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,56.18600000000001,1,False,True,False,0,8201-AAXCB
1,0,1,1,37,1,0,19.8,726.1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,19.624324324324323,0,False,True,False,0,7696-CFTAT
0,1,1,1,22,1,0,85.35,1961.6,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,89.16363636363636,1,True,False,False,0,1845-CSBRZ
0,0,1,1,59,1,1,72.1,4194.85,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,71.09915254237289,3,False,False,True,0,2123-VSCOT
1,0,1,1,49,1,1,99.8,4872.45,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,99.43775510204081,3,False,False,True,1,6651-AZVTJ
1,0,1,1,47,1,1,107.35,5118.95,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,108.91382978723404,4,False,True,False,1,4566-GOLUK
0,0,1,1,31,1,1,19.55,658.95,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,21.256451612903227,0,False,True,False,1,2484-DGXPZ
1,0,1,1,1,1,1,81.05,81.05,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,81.05,1,False,False,False,0,2018-QKYGT
1,0,0,0,3,1,1,20.5,76.95,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,25.650000000000002,0,False,False,False,0,2792-VPPET
0,0,1,0,53,1,1,111.8,5809.75,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,109.61792452830188,5,False,False,True,0,7409-JURKQ
1,0,0,0,1,1,0,20.2,20.2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,20.2,0,False,False,False,0,3247-MHJKM
1,0,0,0,20,1,1,19.7,415.9,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,20.794999999999998,0,True,False,False,0,1964-SVLEA
0,0,0,0,3,1,1,79.1,246.5,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,82.16666666666667,2,False,False,False,1,4587-NUKOX
0,0,0,0,51,1,1,19.85,996.95,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,19.548039215686277,0,False,False,True,0,7297-DVYGA
0,0,1,0,51,1,1,60.5,3145.15,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,61.66960784313726,3,False,False,True,0,2239-CGBUZ
0,0,1,1,13,1,0,19.55,265.3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,20.407692307692308,0,True,False,False,0,0854-UYHZD
0,0,0,0,1,1,0,20.9,20.9,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,20.9,0,False,False,False,0,7243-LCGGZ
1,0,0,1,1,1,1,21.05,21.05,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,21.05,0,False,False,False,0,8267-KFGYD
1,0,0,0,63,1,0,71.5,4576.3,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,72.63968253968254,4,False,False,True,0,4890-VMUAV
1,0,0,0,3,1,0,54.65,189.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,63.03333333333333,1,False,False,False,0,9261-WDCAF
1,0,0,0,46,1,0,19.2,908.15,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,19.742391304347827,0,False,True,False,0,3764-MNMOI
1,0,0,0,1,1,1,49.8,49.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,49.8,0,False,False,False,0,7442-YGZFK
1,0,0,1,8,0,0,25.5,215.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,26.9,0,False,False,False,1,0420-BWTPW
0,0,1,1,71,1,0,20.5,1500.95,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,21.140140845070423,0,False,False,True,0,8229-BUJHX
1,0,1,1,55,1,1,90.4,5099.15,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,92.71181818181817,2,False,False,True,0,7449-HVPIV
0,0,0,0,70,1,1,90.25,6385.95,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,91.22785714285715,3,False,False,True,0,5504-WSIUR
0,0,0,0,2,1,0,80.75,159.45,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,79.725,1,False,False,False,1,8183-ONMXC
1,0,1,1,67,1,0,104.6,6885.75,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,102.7723880597015,4,False,False,True,0,8466-PZBLH
1,0,1,0,65,1,1,91.85,5940.85,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,91.39769230769231,2,False,False,True,1,9614-RMGHA
1,0,1,0,14,1,0,50.2,668.85,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,47.775,1,True,False,False,0,8735-IJJEG
0,0,1,1,20,1,1,95.5,1916.2,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,95.81,3,True,False,False,0,0564-MUUQK
1,0,0,1,1,1,1,75.35,75.35,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,75.35,1,False,False,False,1,5054-IEXZT
1,0,0,0,1,1,1,75.45,75.45,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,75.45,0,False,False,False,1,5834-ASPWA
0,0,1,1,49,1,1,95.4,4613.95,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,94.16224489795918,2,False,False,True,0,0701-RFGFI
0,0,0,0,72,1,1,101.3,7261.25,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,100.85069444444444,4,False,False,True,0,0019-EFAEP
0,0,1,0,46,1,0,53.1,2459.8,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,53.47391304347826,1,False,True,False,0,5619-PTMIK
1,0,0,0,24,1,1,84.85,2048.8,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,85.36666666666667,2,True,False,False,0,3737-XBQDD
0,0,1,1,5,0,0,34.25,163.55,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,32.71,2,False,False,False,0,5882-CMAZQ
0,0,1,1,33,1,0,88.6,2888.7,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,87.53636363636363,3,False,True,False,0,5846-QFDFI
0,0,0,0,42,1,1,60.15,2421.6,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,57.65714285714286,2,False,True,False,0,4445-KWOKW
1,0,0,0,23,1,1,99.95,2292.75,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,99.68478260869566,4,True,False,False,0,3511-APPBJ
1,0,0,0,8,1,0,70.7,553.4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69.175,0,False,False,False,0,7967-HYCDE
1,0,0,0,66,1,1,54.8,3465.7,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,52.51060606060606,2,False,False,True,0,2430-RRYUW
1,0,0,0,24,1,1,49.55,1210.4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50.43333333333334,1,True,False,False,1,3948-XHGNA
1,1,0,0,24,1,0,54.8,1291.3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,53.80416666666667,1,True,False,False,0,3723-BFBGR
1,0,0,0,69,1,1,78.6,5356.45,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,77.62971014492753,5,False,False,True,1,0565-IYCGT
0,0,0,0,53,1,1,100.3,5200.8,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,98.12830188679246,4,False,False,True,0,5447-WZAFP
0,0,0,0,60,0,0,53.6,3237.05,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,53.950833333333335,4,False,False,True,0,5110-CHOPY
0,0,1,0,7,1,1,81.1,576.65,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,82.37857142857142,1,False,False,False,1,5445-UTODQ
0,0,0,0,20,1,1,19.35,433.75,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,21.6875,0,True,False,False,0,4425-OWHWB
0,0,1,1,23,1,0,85.6,1868.4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,81.23478260869565,1,True,False,False,0,7892-QVYKW
